Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,Y18,Y19,Y20,Y21,Y22,Y23,Y24,Y25,Y26,Y27,Y28,Y29,Y30,Y31,Y32,Y33,Y34,Y35,Y36,Y37,Y38,Y39,Y40,Y41,Y42,Y43,Y44,Y45,Y46,Y47,Y48,Y49,Y50,Y51,Y52,Y53,Y54,Y55,Y56,Y57,Y58,Y59,Y60,Y61,Y62,Y63,Y64,Y65,Y66,Y67,Y68,Y69,Y70,Y71,Y72,Y73,Y74,Y75,Y76,Y77,Y78,Y79,Y80,Y81,Y82,Y83,Y84,Y85,Y86,Y87,Y88,Y89,Y90,Y91,Y92,Y93,Y94,Y95,Y96,Y97,Y98,Y99,Y100
217.167495576983,119.622961785684,158.290435775956,175.739843286302,85.509480824156,91.376685813037,94.401292545301,132.649929548708,123.390387389169,107.289188355149,167.238467629568,138.484592423716,174.882628405303,120.768414198115,162.47770160156,189.208703194145,115.433871119378,178.039643907286,90.8869138907227,188.362640816491,210.251028709704,144.656668960518,119.56653290325,166.957913797007,127.128004091533,164.059552932799,167.657687110943,123.711444802579,134.134316046983,91.9141668532718,85.418952891452,148.613303594675,140.074251289782,181.405070319816,166.600910310768,199.414552764815,194.458593231081,135.56116170683,163.634589383407,174.005488628061,181.361076939181,99.7217978528256,66.455355666747,178.172612047332,129.924175242968,165.026835296746,170.025871061085,156.102943785523,160.581040912239,167.047348236973,116.78255299243,187.250152375938,84.0558973696524,114.909676992875,49.1482305239906,122.568952637721,118.727269306785,207.14045940386,128.720207723865,67.2236339121515,105.064901714861,132.199208589953,155.031931139056,178.460559164241,262.979388814909,150.085594717093,196.360060698217,200.923037549811,149.362954325006,157.347091466038,161.033393392211,182.696901110104,106.734856157774,137.822963738788,168.840583589723,134.599798437502,172.301344570967,158.20313959817,190.085821017315,186.705501903078,200.364665178545,155.50834076561,155.998173501339,214.070433945525,143.664643992206,79.6218030276008,101.06358714376,166.573902815122,145.741378752677,142.923963947128,83.3971254875444,176.931335841521,142.36262469304,99.6239988385896,107.193385451468,92.6848731962846,145.770484576684,173.20875476221,177.964023866654,139.32731436729
214.032404562125,115.67510315409,156.351937143114,174.583744525756,82.5194267194427,88.6767441002051,92.6027954455082,129.899473319686,121.097072745631,104.936087159905,165.36962067231,135.251009114649,169.854934346441,119.032391456038,159.252892610336,188.389155462172,114.66900664837,173.816987442255,87.5490197407986,185.822778955398,206.724135447817,140.879353197846,116.672661288949,166.283472103458,125.91113406396,160.704070175285,165.202887616939,121.28966566409,132.090116782238,89.8958406375514,83.6734844235137,147.148564781848,139.069663510072,180.190627577418,164.720164281126,196.293592503234,190.258849796462,133.340130241119,159.625038155899,173.217744866337,178.490097970399,97.2123824814474,63.1655048530572,173.516544708918,127.017684108917,164.059273747251,168.576209701974,152.511880964997,157.538417847227,165.903509218728,115.927351045962,182.017565548876,81.6534400944534,112.609608766272,48.3558059111114,119.63907771999,116.85789845189,204.019839519622,127.48415335172,64.3104543403837,102.535857096829,129.733156036014,152.833107150119,176.67544516837,260.0941074625,146.163077821132,195.067621857407,200.159494977013,146.881218382825,154.998532300055,157.666107845393,178.981090264632,104.508978921419,135.790339218761,166.705984129982,132.482624218994,167.164782589332,156.307527635525,188.194771048923,182.84212670566,197.30754841378,155.264103766471,153.89123162401,210.468309490207,142.22126770077,77.0135360040468,98.76974736606,163.870836752324,143.193802490986,140.723853697689,80.6720603072336,173.046373000357,139.320968856242,97.4849409880341,104.670274883308,89.4563373050697,143.49520241021,171.503511075974,174.183593761138,137.52445240034
210.932426415072,111.960875303722,154.454346808454,173.390747095052,79.6614260345615,86.0945201606205,90.9075532813023,127.293197946054,118.949146130362,102.708580678551,163.469020994231,132.28455928995,164.99744565097,117.410084476816,156.188868898098,187.509958856281,114.01105770697,169.753745985451,84.2846860920909,183.248941721092,203.212948853961,137.244610829185,113.928479527125,165.569698872125,124.760512845019,157.401997953842,162.797907858465,118.939698476142,130.075088753577,88.012732549713,81.9965177946884,145.706219208954,138.060213783463,178.984037146575,162.918841187243,193.236189231427,186.202576011438,131.190192804257,155.814345722098,172.38799841287,175.658832926386,94.8682070310462,59.9525885486408,169.036695480692,124.288733924733,163.091359184841,167.082008983469,149.097817673909,154.646532304156,164.737933834581,115.131970811995,176.9753071868,79.311047449504,110.49179382327,47.8342716032126,116.906233877155,115.064862453877,200.993275862867,126.292574898583,61.6265120300448,100.147843743268,127.493576771093,150.733221130761,174.940384834622,257.175449227847,142.405207079107,193.712853230936,199.321853389744,144.574936921168,152.804229085424,154.424434643394,175.353456856244,102.462253649853,133.815356892629,164.617449871705,130.447020554414,162.226167787754,154.506454333685,186.301942588376,179.053377728196,194.351822896599,155.001867907899,151.833417157837,206.822867391498,140.806264649647,74.477012389282,96.6366891234131,161.246946652508,140.78244218738,138.612913528586,78.1767960519231,169.281782778742,136.452295616442,95.4906548714317,102.39093390713,86.3168188650147,141.294384224555,169.877677584524,170.5058258362,135.775602308133
207.87523984206,108.457899515865,152.600895516165,172.167279820362,76.9440198649095,83.6251735068512,89.3133863852911,124.829449305033,116.94108311734,100.595850639403,161.546959265404,129.566801679836,160.320767529204,115.896076592262,153.283480859097,186.579079307393,113.448651533635,165.856716340089,81.0850348983131,180.654063994908,199.731407537909,133.756258636525,111.31555380004,164.821716179156,123.672892455743,154.163469877186,160.444415648475,116.662653390459,128.093842373825,86.2702779667351,80.3902904510171,144.288313848296,137.04960561412,177.788580031837,161.19206803378,190.251172498259,182.290397291795,129.114205743794,152.19937398635,171.520946305659,172.877751857247,92.6769930455473,56.8815240144919,164.742300951815,121.7217681069,162.126381596222,165.550174409336,145.859601617268,151.902231693415,163.555310568627,114.391037566715,172.131742121841,77.0301609046651,108.542079527351,47.5349522136932,114.357374291035,113.348033406867,198.065104142287,125.146753389626,59.1934496247461,97.8890895052481,125.461509550078,148.731451461136,173.256596684105,254.239330725546,138.815862959145,192.305653001742,198.417328479626,142.43548725456,150.75288151179,151.312848924878,171.82298392813,100.578619288264,131.901690918195,162.579364142809,128.495713114379,157.496678316065,152.798162758324,184.414541573625,175.348020417182,191.498006301771,154.723978577898,149.829568290313,203.152703517274,139.422741879266,72.0213636346738,94.6528341358741,158.706518267447,138.506609725209,136.590990353439,75.9091014098818,165.644209483695,133.750073466587,93.6354023745354,100.339689770236,83.2685480560424,139.170285951013,168.328841079961,166.934269846299,134.084121365406
204.867172591853,105.136532712951,150.794084087163,170.919211966202,74.3762343263389,81.2661463598664,87.8191240285599,122.505692910956,115.064001093403,98.5896269633862,159.612744889605,127.079804251793,155.832401203008,114.484741499626,150.533341034109,185.603841946011,112.971502509297,162.130404298347,77.9438947557689,178.05071016582,196.291529426286,130.416350186898,108.818448665152,164.044254785345,122.645120632251,150.997017905974,158.143703335236,114.454257742988,126.150254438008,84.6735425845313,78.8574379262863,142.896518040641,136.041039814445,176.605582848957,159.534999792097,187.345469968408,178.522217802363,127.114211374852,148.775623965462,170.620874723771,170.15522453122,90.6292048505535,54.1183712554794,160.639224194908,119.304273566751,161.167130505391,163.987224220547,142.794585390115,149.30158912143,162.359876629405,113.69969217754,167.492136853002,74.8145786561909,106.748592377677,47.4214164612331,111.978445138078,111.705705151802,195.237976579121,124.047449967755,57.1469440022333,95.7514752932441,123.619143987851,146.826177560309,171.624783618345,251.29931539122,135.3967997583,190.855081718967,197.451368092617,140.454055379374,148.833914338512,148.333855862109,168.396713949374,98.844944090666,130.052146632977,160.595140618987,126.630400207685,152.98402625286,151.180295782384,182.538830446902,171.733926413416,188.745748140192,154.432539472747,147.883570051665,199.469483827185,138.073120712377,69.6565356934924,92.8087481895624,156.252531178513,136.364305263774,134.657338032937,73.8668763836297,162.137855398929,131.207393629425,91.9146152176277,98.4986577814163,80.3155496805198,137.124271537462,166.854258544626,163.476215474191,132.452542533143
201.91337666655,101.968880810867,149.035789612736,169.65188959116,71.9669541458974,79.0166298256821,86.4242506625401,120.318697613935,113.308619911736,96.6838938633148,157.67476417584,124.806322906628,151.537166757708,113.170659896595,147.934239745359,184.590965306241,112.570278559781,158.577361036401,74.8575125736095,175.449868425308,192.903599467834,127.225474367725,106.425227799924,163.241674758192,121.674158880862,147.909724241088,155.896752975284,112.307700956062,124.247544085314,83.2269162069194,77.4008636370797,141.532185847112,135.037271144617,175.436603106556,157.942922099547,184.524357858616,174.89672343313,125.191549027775,145.537717162994,169.691702299369,167.497921852777,88.7173739201694,51.7197508488235,156.730518145061,117.02649548518,160.215958559735,162.39929470016,139.898955436669,146.840123072611,161.155453120575,113.053549068687,163.057494383403,72.6702136158701,105.101273108038,47.4660797523253,109.757616062147,110.135018376924,192.513166206992,122.994982949292,55.5874787851756,93.7296653688412,121.950705875531,145.015152046055,170.045230814913,248.366895145301,132.148010831466,189.369411656754,196.430307454989,138.621802247628,147.037490434184,145.488324316357,165.079992694756,97.2503646923319,128.268770552886,158.667350522604,124.85190160357,148.692927110435,149.650038641461,180.680222397304,168.217073894288,186.09401440096,154.129435345236,145.998474837449,195.788525324958,136.759228453092,67.3929800157424,91.0965662487942,153.886870789295,134.35249686195,132.810728124853,72.0475869155804,158.765166123066,128.81714383756,90.324533143359,96.8485472536889,77.4632014843015,135.156954792275,165.450958583858,160.136904517619,130.882677079755
199.017983591721,98.9312828847265,147.327356815263,168.370170204477,69.7243892652414,76.8771210963238,85.1286196708973,118.264691342765,111.666643594419,94.8743954826236,155.740538446246,122.729921689185,147.437588825668,111.94874490336,145.481396409717,183.546595819255,112.236525430835,155.198476178522,71.824344840037,172.861245066885,189.576339810934,124.183014227848,104.127003341331,162.41798596081,120.757093914095,144.907364337516,153.704281110152,110.215997182369,122.388343100626,81.9338614491316,76.0236109759489,140.196408072161,134.040660079565,174.283888845392,156.411323189729,181.79034514441,171.411752724629,123.346953179768,142.479662167195,168.73701886473,164.911118009851,86.9355569082948,49.6743142738768,153.016901500085,114.880938847113,159.274837814518,160.792146854596,137.168008809119,144.512973365345,159.945477803416,112.448657995499,158.821589825983,70.6048476001377,103.591447960959,47.6477886907489,107.685730351223,108.63282303045,189.89082762746,121.989296128078,54.468069446232,91.8204074139008,120.442368426358,143.295646688487,168.517882033424,245.451745971084,129.068047860227,187.85617574183,195.36019431361,136.929990784483,145.354502338819,142.77577889801,161.876688592796,95.7857746672786,126.5529493494,156.797836755118,123.160291227183,144.62552812759,148.204239292708,178.843367988206,164.80190211615,183.541239174551,153.816352819455,144.176609017107,192.124617513642,135.482380547227,65.2413088431455,89.5095629632403,151.610505689843,132.4673586235,131.049544371465,70.4478922346053,155.527196218701,126.572143993919,88.8619245396513,95.3717057709691,74.7178203122605,133.268323181368,164.115824183966,156.919929912068,129.375707397247
196.18424170278,96.0044350374449,145.669676660306,167.078455926317,67.6556399469803,74.8490477250041,83.9322227543237,116.339492586996,110.131050260054,93.158204687038,153.816781403028,120.835047320235,143.534246256479,110.814253651231,143.169636329557,182.476342210312,111.962608925107,151.993235308587,68.8449003039927,170.293424476777,186.317066092146,121.287370196542,101.917361319587,161.576868268356,119.891144093919,141.994540870105,151.566772701787,108.1728443465,120.574759973782,80.7967205112719,74.7287389351801,138.890055484672,133.05321980975,173.149095140087,154.935941762666,179.142042241929,168.064521197735,121.580640032257,139.595051062439,167.76012008072,162.398895769887,85.2789124107332,47.9494429093757,149.497171657722,112.861896463314,158.345409396539,159.171174381618,134.596384333139,142.315040898133,158.733035639694,111.881476033676,154.783760140788,68.6278650358617,102.211481014117,47.950050621875,105.755934874117,107.196031411385,187.370218978884,121.030019099262,53.7205696551123,90.021983207494,119.081950854137,141.664575391614,167.042401051432,242.561958128549,126.154298068198,186.322215544592,194.246598646947,135.370081038377,143.776549109791,140.194653734572,158.789389924736,94.4434366466374,124.905498656521,154.987815858653,121.555014915518,140.781796718406,146.839509288974,177.032234519072,161.491543926069,181.085448813775,153.494799422799,142.41966704196,188.490562761433,134.243453859499,63.2119299898329,88.0418337870766,149.423638656945,130.704471859053,129.371863106774,69.0634287394641,152.423858970671,124.465250616045,87.5238756764193,94.0528379292443,72.0862723893612,131.457845454122,162.845659680273,153.827564864894,127.932270662419
193.414637271076,93.1728611103654,144.063254026845,165.780725208887,65.7663652065116,72.9344436739824,82.8350067855572,114.538608035889,108.695999160486,91.5333763067939,151.909455221324,119.107068531714,139.82608678096,109.762758274967,140.993525788362,181.385309458282,111.741658843827,148.959946301886,65.921610172101,167.753976249372,183.131831515403,118.536151601806,99.79185278251,160.721691385086,119.073662137482,139.174808614353,149.484508752906,106.172867566722,118.808231362725,79.8165813303655,73.5192030851818,137.613814587453,132.076658663871,172.03346220322,153.512796166019,176.581448637654,164.851785442938,119.892383774646,136.877214057747,166.764038296145,159.964306735137,83.7433764084475,46.5085404635047,146.168565117353,110.965048760626,157.42902720403,157.541412799746,132.178254254355,140.241097599524,157.520887275042,111.348845955359,150.942270516444,66.7499575038412,100.95450688367,48.3596915296894,103.963145896964,105.821754599541,184.949485230334,120.11652034351,53.2840856465323,88.3337728562448,117.85861318021,140.11859715948,165.618222179001,239.704242209682,123.403223296451,184.773727944335,193.094684919494,133.933799642158,142.295903519086,137.742511427344,155.819581725337,93.2166899626944,123.326742513239,153.237968732018,120.034994450461,137.159870285021,145.552307653132,175.250178516699,158.288015251573,178.724363313173,153.166120971447,140.728794394946,184.897535770737,133.042951746455,61.3146810802261,86.6880600245252,147.325836397822,129.058993601737,127.775521490952,67.8887183685904,149.454125735042,122.48943588066,86.3076369771072,92.8788075365916,69.5756086347824,129.724564852857,161.637244432154,150.860982176318,126.552534000807
190.711001152872,90.4242952913114,142.50826599444,164.480563120715,64.060556023504,71.135668131798,81.83673236939,112.856806256734,107.356627741831,89.9986697535718,150.023824956588,117.532288700133,136.310707949558,108.79010672452,138.947478937982,180.278132028945,111.567511095658,146.095937830585,63.0587048769604,165.249540406467,180.025559637045,115.926268538983,97.7475747773305,159.855534152243,118.302135053998,136.45079032815,147.457589838289,104.211625199978,117.088873372088,78.993202119034,72.397744127117,136.368217116914,131.112418196926,170.937918048788,152.138199224078,174.109712930791,161.769972219224,118.281583659228,134.319342090841,165.751569951196,157.609506784261,82.3254177811557,45.3170723457047,143.027071118463,109.187132548909,156.526796265256,155.907549593431,129.907481867666,138.285872009255,156.311495600921,110.84797783186,147.29403369563,64.9827982403032,99.8142313150197,48.8659255092841,102.303550159972,104.50734678597,182.622873640837,119.247953773391,53.1080914778165,86.7559027063591,116.76259685798,138.654201717533,164.244592350275,236.884112549803,120.810564787493,183.216310176193,191.909251817651,132.613188716658,140.905473358866,135.416230695121,152.967803999592,92.0997307046947,121.816584212011,151.548521028466,118.59871907673,133.756368933003,144.339010006297,173.500011775791,155.192380054382,176.455478831063,152.831517433866,139.104660630946,181.355291548615,131.881061606156,59.5590383542605,85.443337815697,145.316141471748,127.525796559595,126.25817523662,66.9171726729838,146.616194942354,120.637846138646,85.2105165568857,91.8382490182898,67.1927294431894,128.067179529194,160.48737535639,148.020425753443,125.236261804399
188.074602503714,87.7491388244719,141.004612086794,163.181190181936,62.5404100275819,69.45516231181,80.9368696840965,111.287753961314,106.108839474299,88.5533256812157,148.164510957148,116.097938595517,132.984605975139,107.892385331972,137.025843193876,179.159006147209,111.434648565061,143.39773298931,60.2620785878471,162.78590241015,177.002166496922,113.451621794915,95.7828283525572,158.981203256034,117.574182059836,133.824283821833,145.485956704218,102.285533572856,115.415773671722,78.3249909814841,71.3667864104287,135.153664298082,130.161707221742,169.863144037933,150.808762216014,171.727141784287,158.815282085437,116.74732290273,131.914583482322,164.72529982305,155.335874868291,81.0218582736713,44.3443421429367,140.067702852866,107.525667138418,155.639606336717,154.273935219305,127.777750052742,136.444115049432,155.107050516177,110.376431943048,143.834983463101,63.3386928839006,98.7847860614013,49.4597059910309,100.774188946633,103.250408531625,180.387812184399,118.423299399808,53.1512052247719,85.2889564233338,115.785016362253,137.26778017795,162.920606492585,234.10604968544,118.371517387493,181.654994351126,190.694760845874,131.400638452045,139.598759605448,133.212166108198,150.233792753242,91.0874463955474,120.374569270036,149.91931414372,117.244214833832,130.566672999018,143.195964976012,171.784061378469,152.20489592832,174.276134631622,152.492057387434,137.547523651622,177.872307915588,130.757705571987,57.9972696034945,84.3030560241419,143.393168907868,126.099584276661,124.817347277684,66.1411670887081,143.907637940907,118.903843953365,84.2298125905177,90.9211942010726,64.944085443546,126.484111655512,159.392900164323,145.305355430578,123.98287583718
185.504673430563,85.1400188329723,139.551957619151,161.885489740978,61.2062994135157,67.8952420158872,80.134527785952,109.825104995374,104.949115620571,87.1968855433779,146.335539057696,114.792154664252,129.843394410931,107.065887166262,135.222967302793,178.03172092466,111.338142168056,140.861200727705,57.5715568627331,160.36806231697,174.064672653288,111.101415547368,93.8968367179606,158.101251264149,116.887551047277,131.296360483701,143.569408584698,100.391772658767,113.787501831185,77.8090352883876,70.4283487473995,133.970446737219,129.225532080937,168.809621028711,149.521390818253,169.433388988139,155.983772699791,115.288414355499,129.656119412749,163.687622401803,153.144118737093,79.8297441465671,43.5636983785189,137.284730180849,105.978726933361,154.768161276693,152.644594817819,125.782665076764,134.710649789673,153.90949199599,109.932101843011,140.560312865278,61.8302185418493,97.8606262244752,50.1332664630871,99.3726263419538,102.048771949552,178.242135282795,117.641398729678,53.3795160197209,83.9337358907175,114.917695775179,135.955682868207,161.645237406037,231.373643626488,116.080875725972,180.092384237868,189.455360381593,130.288906842288,138.369813423652,131.126283145317,147.616605261992,90.1752917760962,118.999874295746,148.349867668963,115.96846390163,127.585167591695,142.119539691922,170.104224121174,149.32514261921,172.183567175873,152.148691175524,136.057286250043,174.455898487791,129.672584993263,56.6992991859628,83.2628115376487,141.555189507212,124.774984934659,123.450468643371,65.5521634494508,141.325525164399,117.281037015388,83.3627770407334,90.1187630378323,62.8354212970212,124.973566585303,158.350742879319,142.714572869808,122.791508738222
182.998121625359,82.5914376544418,138.149771130139,160.596033892204,60.0568196784996,66.4579250709332,79.4284137037573,108.463023099439,103.874358597363,85.9290463158474,144.540388399995,113.603947110003,126.88199480982,106.307086930795,133.533255131594,176.899688205314,111.27359337723,138.481687549122,55.1306304728486,158.000299652713,171.215305665843,108.864583302459,92.0895098728217,157.21799393718,116.240114287796,128.867455588536,141.707619632359,98.5281957103539,112.202404063251,77.4411739841092,69.5839695850993,132.818760705955,128.304723463193,167.777664478232,148.273275258682,167.227576947807,153.271425416968,113.903140495772,127.537222156337,162.640760674592,151.034369427904,78.7462590235619,42.9522062700551,134.671877647203,104.544752064484,153.913004683366,151.023240479333,123.915839494024,133.080408361004,152.720531565923,109.513196837123,137.464657650997,60.4698667886119,97.0364604067013,50.8797928859895,98.0966911560849,100.900478581496,176.183252875681,116.900985458621,53.7651064932323,82.6910633956672,114.15304263174,134.714266190372,160.417361091983,228.689719715553,113.932639206212,178.531693531453,188.194907257035,129.27112931885,137.213193411468,129.154271588194,145.114730941839,89.3591953695163,117.691031105331,146.839434139405,114.767893562346,124.805456537547,141.106155970498,168.460436565776,146.552135101077,170.17495362804,151.802262865674,134.633545853118,171.112311048646,128.625219312838,55.6689894243571,82.318353054664,139.800201484662,123.546626879218,122.154912635002,65.1408624888383,138.866534983401,115.763296692153,82.6066040194593,89.4229206592552,60.8715687419908,123.533583285907,157.357922975891,140.24633195045,121.661051502765
180.555706928885,80.0994930383838,136.797356734638,159.315107944778,59.0940911251027,65.1447931541008,78.8168175518093,107.196261620233,102.88176570333,84.7495448947927,142.782036785178,112.523161094321,124.094801638678,105.612621885903,131.951207618113,175.765971033043,111.237079173769,136.254131714837,52.9955846481876,155.686234564705,168.455593577148,106.731522708359,90.3612458273772,156.333526777483,115.629950777335,126.537450760436,139.900153732133,96.6932498624201,110.658782436733,77.2161050601197,68.8346481452967,131.698721456825,127.399960065763,166.767452563282,147.061876462451,165.108393726392,150.674198078175,112.588973655781,125.551299329192,161.586782583348,149.006265682733,77.7686691777818,42.49017702505,132.222491485844,103.222390831609,153.074542240671,149.413283922236,122.170957479869,131.548458620171,151.541672270915,109.11822333684,134.542246422161,59.2759304073487,96.3072059287156,51.6931894659386,96.9442808439154,99.8037551387504,174.208351084117,116.200711975423,54.2848271933319,81.5616196039225,113.483951906556,133.539930147021,159.235778269565,226.056448801489,111.918321675217,176.977051588001,186.916986553406,128.340832611605,136.123924047428,127.291640023987,142.726189118806,88.6354888379915,116.446080192306,145.387046858433,113.639101050541,122.220548222973,140.152318599282,166.852384411193,143.884422668691,168.247446656,151.45352110338,133.275638287507,167.846817440235,127.614979914638,54.8846922192586,81.4655463163189,138.125991877406,122.409198612659,120.928023258351,64.8973717194806,136.527047192701,114.344768469503,81.9584366793528,88.8262914318394,59.0582869505423,122.162077142915,156.411569277444,137.898435604724,120.590195489305
178.177691861835,77.6616509685795,135.493882110673,158.044733463438,58.331094753333,63.9568873011765,78.2976197076911,106.02011246298,101.968729444828,83.658068058058,141.063003509604,111.540433615964,121.475823770822,104.979277858958,130.471454914208,174.633310678892,111.225100109035,134.173161980065,51.1606414585363,153.428885448739,165.786449948851,104.694213190522,88.7127615985727,155.44974079208,115.055747228094,124.305748991391,138.14647789415,94.8859085147909,109.154999891162,77.1275200280641,68.1808025651297,130.610374110032,126.511789396774,165.779049413493,145.884909584715,163.074175559598,148.188066397045,111.343239597546,123.691926842563,160.527615407014,147.059029201001,76.894293811894,42.1606981715712,129.929661226728,102.010369377673,152.25306117051,147.817849451553,120.541825488162,130.110022698318,150.374227223016,108.745964682057,131.787025167637,58.3178630094231,95.6679628953347,52.5679114724353,95.913217187369,98.7569896112416,172.314495834242,115.539172149407,54.9193352947096,80.5458136200491,112.903734084632,132.429147959719,158.099232676305,223.475443373543,110.028328877116,175.431917576183,185.624929874623,127.492123957833,135.097455976589,125.533793971201,140.448614927179,88.0008528797367,115.262879385394,143.991561523044,112.57898100386,119.822812434002,139.254636955886,165.281549489371,141.320175416591,166.398202080708,151.103128950348,131.982676299113,164.663797457424,126.64111947404,54.3192924170604,80.7003551764954,136.53018897261,121.357495669461,119.767138737729,64.8113774078532,134.303222876035,113.019876121709,81.4153871144373,88.3220192265835,57.4299046797972,120.85687611897,155.508929572693,135.668320546432,119.577469466534
175.863901072781,75.276556405086,134.238402727678,156.786689910993,57.76399940832,62.8946357923886,77.8683159470646,104.930323581559,101.13276040436,82.6541846853925,139.385389674775,110.647144950692,119.018530259819,104.403979338847,129.088780431951,173.504152195523,111.234532750595,132.233182684315,49.6023287138255,151.230723135813,163.208251009515,102.746021056032,87.1449493496353,154.568337458178,114.51670118321,122.171342635862,136.445974379772,93.1056141290615,107.689537553059,77.1682597017877,67.6222454238575,129.553702564037,125.64064599809,164.812424628711,144.740326011508,161.122977910065,145.809055955795,110.163436847848,121.952783759353,159.465058302793,145.191531521467,76.1204939183052,41.9492122025932,127.785638455784,100.907385161948,151.448747147864,146.239787078739,119.022410718076,128.760489175206,149.219336806834,108.395459111911,129.192760406409,57.6298654406395,95.1140021049303,53.4988465838987,95.0011451288062,97.7587089345776,170.498696418948,114.914920828252,55.6523408518423,79.6436823862386,112.406062265652,131.378489017409,157.006426640757,220.947841199776,108.253622647691,173.899265919931,184.321832243337,126.719813615609,134.129628529886,123.876099890137,138.279334491485,87.4522747293456,114.139261871991,142.651692320555,111.584695479861,117.602284283033,138.409841037913,163.748865789248,138.857259391885,164.624400659828,150.751672790582,130.753583468726,161.566817734662,125.702797302855,53.946716167517,80.0188340228979,135.010306864855,120.386456486397,118.66961082726,64.8723155957481,132.191072232913,111.783321096281,80.97456432524,87.9036643118723,56.0164490685063,119.615751141484,154.647376758575,133.553131128881,118.621272179061
173.613873615701,72.9438706838233,133.0298828335,155.542534930026,57.3787926119411,61.9578123459676,77.5260563715695,103.923017618622,100.371428997916,81.7372973898721,137.750915992836,109.835390717934,116.713925609015,103.883782723082,127.798138238773,172.380563077138,111.262591288945,130.428446827189,48.2938475821014,149.093721701858,160.720905464119,100.881478647037,85.6587545235634,153.690842889887,114.012111969176,120.132874728617,134.79795168731,91.352229499753,106.261022412934,77.3305124984549,67.1581763830429,128.528636807255,124.786867353752,163.867469808146,143.626294654802,159.252636647861,143.533266502027,109.047280880541,120.326814468567,158.400793223673,143.402353266738,75.4446741583444,41.8431542475261,125.781327182703,99.9120215609588,150.661698996063,144.681685696088,117.606869517161,127.495420292242,148.077984617803,108.065975651039,126.753124105355,57.2010452019553,94.6407627649433,54.4812314667607,94.2054673980297,96.807558736865,168.757949582152,114.326490432643,56.4700117896188,78.8548170879053,111.984934111751,130.384636224208,155.956034331156,218.474377897988,106.586198426646,172.381682615162,183.010567725345,126.019247854969,133.216634695298,122.313937092817,136.215430470423,86.9870133450856,113.073118988824,141.366043111019,110.653621525827,115.547408659549,137.614792836857,162.254914911699,136.493301620913,162.923265066907,150.399670382373,129.587124087228,158.558706021232,124.799101139746,53.7437434321935,79.4171279627894,133.56378313152,119.491189100461,117.632820538098,65.0695619819501,130.186511811388,110.630078309564,80.6331058893081,87.5651289303915,54.81892530388,118.436441494262,153.824412186851,131.549783451385,117.719900876029
171.426944962837,70.6641271674231,131.867213641085,154.313623307421,57.1590521944582,61.1455217954582,77.2676940439175,102.994621119213,99.6823229923868,80.9066109619264,136.160958133758,109.098064246829,114.551250566898,103.415871903635,126.594665021595,171.26281764988,111.306784111148,128.753118583296,47.2095515024609,147.019405971796,158.323917502366,99.0960912777696,84.2550737715418,152.818621212896,113.541206974747,118.188515697738,133.201654505148,89.625995584222,104.868237207776,77.6059906294583,66.7871910520444,127.535058943531,123.950707731471,162.944012594118,142.541183161962,157.46082055885,141.356889962285,107.992682494173,118.806557162318,157.336394411632,141.689836439053,74.8642929420163,41.8316462963054,123.907717726168,99.0226814103723,149.891941443326,143.145886211949,116.289507969361,126.310555345344,146.951012205113,107.756987773506,124.461763038255,57.0103296250668,94.2438567641768,55.5105938739237,93.5233084610614,95.9022853400307,167.089272121999,113.772404995653,57.360502470613,78.1783143192815,111.634645170142,129.444397124585,154.946713017029,216.055449746329,105.019120457589,170.881422041177,181.693803877276,125.386165978907,132.354988632225,120.842686044943,134.253798962663,86.6025691790562,112.062439980888,140.133134255545,109.783304522586,113.647307373866,136.866493861134,160.80002683653,134.225746119297,161.290961174409,150.047578129097,128.48192948293,155.641621018777,123.929065796852,53.6902353619121,78.891477926508,132.188010505808,118.666990255395,116.654190816048,65.3925717646823,128.285412457004,109.555389309706,80.3882095693908,87.3006051085424,53.825478887334,117.316675897288,153.037666780044,129.655020698908,116.871576212572
