x21,x22,x23,x24,x25,x26,x27,x28,x29,x210
0.2384559683111,-0.0369592597503112,-1.68047934814429,0.447909646804275,0.595517194545727,0.156726786982162,0.146562844175647,-0.164966364929444,0.227477122986192,-0.0163887263593918
0.141466280121612,0.024349139318556,-2.35171411095,0.666173245347652,0.659112615279257,0.106863523305371,0.116656282173887,-0.100319527836468,0.217567390516465,-0.0199891122417044
-0.000487118170177991,0.0559594445409097,-2.35171411095,0.794327366391715,0.635331860794629,0.103683307121471,0.107562342349809,0.00128904650907735,0.202170713690518,-0.0628394039716735
-0.135720393486429,0.141413041284425,-2.35171411094999,0.589300099492072,0.576393254596638,0.0800637505472275,0.111775519671836,0.0875828261039429,0.174577957930234,-0.0618344891300868
-0.248916295338314,0.260184385338328,-2.17961228994372,0.387431314175253,0.499957753237654,0.0228691981650839,0.115876937753618,0.160471971313836,0.179332847329092,-0.0659069057182888
-0.181207744806496,0.342007976956108,1.00155124735689,0.211510375529802,0.397223868571425,0.0457637291445536,0.0698021306143148,0.240148051767187,0.204265386762016,-0.00792245512413214
-0.110080252324892,0.419809297890037,4.83042428082741,0.0973859534244403,0.317656622334055,0.0295167186815171,0.0218806962585236,0.188369850830941,0.220614939962181,0.0318276276566494
0.066615041057811,0.343117633465491,6.68152140045525,-0.0956202711349392,0.32888603656377,0.00690808882378158,-0.011459975832091,0.138090812692063,0.240887735154325,0.0351684352903578
0.268626121287047,0.320932056847117,6.39497655023856,-0.171872364694984,0.34153719872418,0.0220132008970082,-0.0357266903185272,0.145542624821708,0.293176481330957,-0.0277639142727257
0.509483762737783,0.317953052615654,4.33286303491733,-0.145108810074456,0.332770420008805,0.0998812009172036,-0.0545073495819949,0.271088528951622,0.324878695841935,-0.0736090457352683
0.723470048307092,0.348163131402293,2.79151642885419,0.00231528653282509,0.257380792891349,0.124805950731955,-0.0838564791605716,0.346679163404086,0.332619404538338,-0.128266621228579
0.904813397443404,0.371708227229443,1.99985321389098,0.13706375552446,0.126364603585227,0.204027357628289,-0.0979342701368389,0.399451308166141,0.306591631878151,-0.188123395037061
1.01662507817047,0.412910191410018,0.511651004731504,0.315335506315842,0.059419930110123,0.307036225787006,-0.109118870718322,0.338270703553439,0.260951904296358,-0.182854408236415
1.07639372394369,0.438882566519163,-0.625633577579156,0.516874071505063,0.0203708860152882,0.381164129741107,-0.0832289386216011,0.241121513595074,0.244296731359355,-0.103824314640957
1.062047628322,0.402632468805885,-1.20086976174216,0.643196283876909,-0.0200657960305981,0.395623984212667,-0.0773296376567099,0.128799659678026,0.256098580000519,-0.0385283685670847
1.11580606396543,0.354063923291542,-1.28417988007613,0.715830687878972,0.0670705605245545,0.393389301239944,-0.0631136408786769,0.127879924048971,0.245109385220739,-0.00740635849359594
1.1743951229203,0.253214049421351,-1.05872773769443,0.714466136796538,0.17873170995652,0.401829391058254,-0.0433535942463813,0.23042630245567,0.2394793099276,-0.0528293148248573
1.10824079895259,0.199256553048716,-0.657254265233445,0.788584628505596,0.315253563874058,0.416327770864642,-0.0418936521038483,0.239489879893421,0.248220626770659,-0.11014681156124
0.845432278985281,0.105915250916178,0.302087095182615,0.829080883727953,0.354071533801787,0.44320934740979,-0.030571112323177,0.268830796979382,0.236308810258874,-0.160292153366736
0.553770387852571,0.0645489980729934,2.03741590300811,0.800789817178354,0.329446371283256,0.476642525024728,0.0222245460548876,0.381448167132383,0.202020083115655,-0.171733377457143
0.31273169803532,0.137030031779119,54.262273504496,0.710458784343036,0.324912077648871,0.483183855644316,0.0708482573025937,0.408202972128058,0.145823772742134,-0.115059875748029
31.8227049388309,0.277272454035247,-2.35171411095,0.627041974852555,0.335672409792086,0.492500744821211,0.129316585129806,0.409595946445345,42.939115516299,-0.0299948497344631
-1.67280171350259,0.424228799016402,-2.35171411095,0.53320205464677,49.0836160971812,0.44470380271072,0.192981513962867,0.348841407348477,-0.550334077561453,-0.00918904134236409
1.10590621245146,0.591361813995894,-2.35171411095,0.475754234291977,-1.13108343859889,0.332786972029179,19.1344286886499,0.268244270300687,0.761148928017966,0.0152321548657703
1.33357881380315,0.689104376694804,-2.35171411095,0.464389677262226,0.0895163499113099,0.205123403395396,-0.0891908161408926,0.213453428216747,0.724213133426223,0.0990025529961804
1.31605144189195,0.63651550703107,-2.35171411095,0.31994972166822,0.0709210788549044,0.0919706797093798,1.96979121111453,0.110473726851115,0.589317592698939,0.172374345414676
1.20823417242084,0.568781062800362,-2.35171411095,0.0349012091948753,-0.078054966489729,0.059831637816848,2.02532383686187,0.0961379936903966,0.462990622903185,0.21292517198202
1.06468382716814,0.502184004350602,-2.35171411095,-0.299896039510994,-0.222238905601005,0.0190246465644732,1.91803229765634,0.240599118362731,0.287439376395939,0.276708954180896
0.876205476456673,0.48902815336544,-2.35171411095,-0.624755751988119,-0.386598754569123,0.0217521837696755,1.79314515199425,0.343182044377835,0.104543974948941,0.398279880271852
0.608945797514025,0.409699713650105,-2.35171411095,-0.785384375652983,-0.558534672949194,0.0627867556373334,1.62548691303099,0.343195656307919,-0.0832016272686005,0.506670737334618
0.184165883647829,0.363572081570744,-2.35171411095,-0.631802417287079,-0.738325045137982,61.7810568131668,1.45354107408284,0.298398636143487,-0.261160060760592,0.535070156813861
-0.232671135595366,76.5978640054226,-2.35171411095,99.1714510404053,-0.931282534934784,-0.572985843945779,1.28313403267272,0.231674380554897,-0.475316023127641,0.490918329642102
-0.59408997871328,-1.79557801985858,-2.35171411095,-1.79120969849489,-1.08211384896201,4.86574485919744,1.09192658469332,65.5254393211254,-0.70135669983186,0.337907553438741
-0.992555484173879,9.00148004434044,-2.35171411095,4.65611420833294,-1.13108351452157,4.6719929608453,0.904947902414909,-1.15735684915089,-0.890945613604424,80.9270151470025
-1.44523484652811,8.92587959018617,-2.35171411095,4.46669777183298,-1.13108351454639,4.10682668796223,0.726259366704745,8.49356518558104,-1.04393359203865,-0.634683380724319
-1.67280171349327,7.26298409765125,-2.35171411094998,3.34516479313319,-1.13108351454679,3.49177754222108,0.573591800955455,8.3452395853158,-1.11521776379108,4.7711058849274
-1.67280171349647,5.45602598539374,-2.35171411095,2.25553247145755,-1.131083514546,2.87124686670123,0.437493718146835,7.15601577105309,-1.11521776471959,4.6135297215878
-1.67280171350075,3.62292986386684,-2.35171411095,1.15218228234394,-1.13108351454688,2.2738811852738,0.255966207278075,5.89430825830498,-1.11521776473098,3.96980240430348
-1.6728017135026,1.82314478745971,8.04310366649626,0.0562462384334703,-1.13108351454661,1.63591086393374,0.0985804595022803,4.70080344362863,-1.11521776473084,3.24834252944148
1.38249187650862,-0.0393461924190701,8.29246529387682,-1.13012132311036,-1.13108351454685,0.996149061995394,0.0017680458987861,3.61347157138612,-0.607958127218712,2.51342115711165
1.17428804715934,-1.79557801979197,5.31544561743191,-1.79120969865821,-1.13108351454502,0.380416753807336,-0.0714612676943595,2.63774995089653,-0.654873258503424,1.82618093641467
0.414161203216356,-1.79557801987624,1.72922122380726,-1.79120969856619,-1.13108351454686,-0.275130420512165,0.289110245911948,1.70345643066807,-0.680387220413581,1.13305160834417
-0.326644944259955,-1.79557801987961,-1.73977950941395,-1.79120969866411,-1.13108351454508,-1.08445146690213,0.211786528008171,0.614913620409476,-0.692388581489021,0.390237121195803
-0.979277227399494,-1.79557801987983,-2.35171411094993,-1.79120969866797,-1.13108351454655,-1.08445147382075,0.0762177808509161,-0.614581502376317,-0.700311058721757,-0.281027244263137
-1.27279020031753,-1.79557801987983,-2.35171411094997,-1.79120969866828,-1.13108351454687,-1.08445147371183,-0.0586297492350102,-1.23319681975952,-0.710824875643722,-0.908048983805573
-1.27391731520472,-1.79557801987974,-2.35171411095,-1.79120969866833,-1.13108351454688,-1.08445147380477,-0.198749767904216,-1.23319682011625,-0.738463604497956,-1.51726063506231
-1.15646156936767,-1.79557801987956,-2.35171411095,-1.79120969866838,-1.13108351454688,-1.08445147381947,-0.363939800189764,-1.23319681980758,-0.792472125123904,-1.90532863765787
-1.0932103457654,-1.79557801987934,-2.35171411094997,-1.79120969866838,-1.13108351454688,-1.08445147382169,-0.495387967360779,-1.23319682009394,-0.848842473125784,-1.90532863765797
-0.848049459813635,-1.79557801987921,-2.35171411095,-1.79120969866825,-1.13108351454687,-1.08445147382158,-0.6353212973035,-1.2331968201164,-0.89309051741461,-1.90532863765788
-0.523150476873252,-1.79557801987981,-2.351714110949,-1.79120969866824,-1.13108351454688,-1.08445147382179,-0.775637500234246,-1.23319682011763,-0.898093111844591,-1.90532863765795
-0.289096925407956,-1.79557801987973,-0.894328945786512,-1.79120969866883,0.787125438948983,-1.08445147382182,-0.910533847179169,-1.23319682011572,-0.87807071919353,-1.9053286376579
-0.169963261258278,-1.79557801987931,1.04151208403505,-1.79120969866882,-1.13108351454688,-1.08445147382182,-0.997757903994843,-1.23319682011832,-0.813836395230861,-1.90532863765785
-0.0103292983272747,-1.79557801987983,2.45592469764929,-1.79120969866869,0.680820595925513,-1.08445147382181,-0.997758519506112,-1.23319682011841,-0.77276845816449,-1.90532863765696
0.0572112489942771,-1.79557801987979,3.20887688774217,-1.79120969866883,0.71373966930424,-1.08445147382181,-0.997758519510147,-1.23319682011826,-0.718270284833734,-1.90532863765794
0.130155788593424,-1.79557801987983,3.4091871326499,-1.79120969866883,0.612797543837345,-1.08445147382163,-0.997758519513808,-1.23319682011805,-0.616613402397777,-1.9053286376579
0.127424751082029,-1.79557801987983,2.91348481066303,-1.79120969866863,0.591640886936405,-1.08445147382181,-0.997757720555352,-1.23319682011779,-0.547852984776587,-1.90532863765474
0.184722904572749,-1.7955780198795,1.8343841948859,-1.79120969866763,0.627886809447264,-1.08445147381524,-0.963266189073586,-1.23319682011708,-0.502939590520511,-1.9053286376579
0.316499006057609,-1.79557801987967,-0.239001516032633,-1.7912096986679,0.694990925371731,-1.08445147382181,-0.90577834612195,-1.23319682011883,-0.463779119480806,-1.90532863765539
0.517109642270748,-1.79557801987983,-1.38809378244326,-1.79120969866883,0.707427057941158,-1.08445147382047,-0.813603995590339,-1.23319682011883,-0.419890881735047,-1.90532863765796
0.585134847536562,-1.79557801987955,-1.1402621771799,-1.79120969866879,0.636700368102315,-1.08445147382179,-0.751684450655852,-1.23319682011881,-0.375462952802206,-1.90532863765797
0.627970777216946,-1.79557801987983,-0.0380956654210585,-1.7912096986688,0.620618340944499,-1.08445147381846,-0.703110360239197,-1.23319682011868,-0.34320406763303,-1.90532863765722
0.54017302754281,-1.7955780198797,0.310681659429818,-1.79120969866877,0.567148498328464,-1.0844514738218,-0.677404717676878,-1.23319682011803,-0.291248376957061,-1.90532863765796
0.251832653288328,-1.79557801987754,-0.195352151091924,-1.68524439039949,0.578754393326837,-1.08445147382181,1.07124297637426,-1.23319682011883,-0.229449171991214,-1.90532863765795
-0.261938295807321,-1.79557801987983,-0.987949037862309,-1.33178045796561,0.65219874706533,-1.08445147381365,-0.660682426684954,-1.2331968201181,-0.223934450772147,-1.90532863765718
-0.573505074705184,-1.79557801983273,-1.45001723730843,-0.982903151329893,0.707275003365893,-1.08445147380909,0.946989833159042,-1.23319682011883,-0.245120467130277,-1.90532863765711
-0.603476387462271,-1.55770583157311,-0.804069819056842,-0.690755289366524,0.713687148785689,-1.08445147382146,0.947491230020849,-1.23319682011883,-0.252656209744574,-1.87548349472875
-0.385924664401258,-1.27388925238042,-0.203558781818609,-0.350768631553132,0.676640619689902,-0.988194711003132,0.860787585666964,-1.23319682011814,-0.242676312850793,-1.58690963809881
-0.1927722839106,-0.960993445770191,-0.00460742116280199,0.0831605500359727,0.620512668741634,-0.819967987878497,0.735218542153397,-1.23319682011877,-0.243608059361344,-1.23120338163018
-0.0818621329072926,-0.681115092281119,0.19450923361535,0.509298440869857,0.597301358482021,-0.634322300970567,0.654423321113893,-1.23319682011882,-0.213590984153087,-0.913198970583663
-0.0274582525178833,-0.420889189089587,1.02776522583381,0.901051744199315,0.619411240427836,-0.475810195023025,0.603677519638173,-1.23319682011702,-0.106813531534569,-0.665962703060115
-0.00658993220038173,-0.0921498769232976,2.06108638341394,1.14673399694409,0.636349122233463,-0.338657955608073,0.594325525322933,-1.23319682011812,0.0137751498890271,-0.538309963137182
-0.0438969028288831,0.156544114998091,1.95254378019189,1.44389566045677,0.68856394968866,-0.256773814155727,0.585611882155373,-1.23319682011878,0.127591655997708,-0.479438460232714
-0.000206495375745241,0.428617148468942,0.670079453101741,1.73926996767653,0.748234800255263,-0.190836861802684,0.60351456731773,-1.23319682011858,0.224095892848053,-0.410724318815602
-0.0185651203292547,0.722730831160545,-1.31268264113812,1.92803829387792,0.740774943285353,-0.204338137194462,0.580874878513632,-1.23319682011008,0.307223047469803,-0.330105388161117
0.0699077874414491,1.03028973564582,-2.35171411094908,2.15311648411533,0.71320754946714,-0.227259841338179,0.555247744901989,-1.23319681819548,0.340401524886952,-0.194246744341956
0.18814366169807,1.34533691660144,-2.35171411094645,2.2672985922479,0.680849281168534,-0.263683671865172,0.530495502836113,-1.05097423090302,0.370554964378677,-0.0436412255083061
0.116335183830282,1.63916189595236,-2.35171411094955,2.31568127555938,0.541925778886248,-0.258660486132008,0.508349324765954,-0.899930653086223,0.378610357185725,0.0842820653642424
-0.156573651646835,1.79439855372455,-2.35171411094995,2.21696492333627,0.344002900562842,-0.24790521264911,0.48309526224575,-0.70930985280385,0.361671719251301,0.14643636621407
-0.493347861426009,1.76901724785328,-2.35171411074525,2.00425804651945,0.142180164163738,-0.235140579847176,0.437411872504618,-0.506812958760222,0.32916445809328,0.118969080276905
-0.760731765189031,1.651777907457,-1.66273506787037,1.72851459753879,0.0232692250537538,-0.201534618449328,0.417829889258531,-0.295763576990201,0.258038605491208,0.0461592400110864
-0.769396582220898,1.48153709870148,-0.941420144888936,1.50471368576113,-0.10824830095266,-0.0864359989341338,0.417416220424689,-0.143154341330391,0.193744504579614,0.0795280303951791
-0.650464681024582,1.35668087360295,0.328336333196524,54.0729369668264,-0.225121063683098,0.0957223844168129,0.416474954366606,34.1713770588014,0.125834763373231,0.197950345122228
-0.433750425637712,1.33786017972854,1.83015251701973,-0.691556529838073,-0.305619234394534,27.9157931744287,0.396218201039396,-1.233196813599,0.0664576101937733,0.270943065917507
-0.21113160615659,84.9435030581484,3.95098763298665,4.12781541013459,-0.320730320612149,-0.312761583934837,0.409380052484982,6.05283460413574,0.0432880663415238,0.276241423909505
0.0736031401144024,-1.19329008646269,5.57039504714373,4.01072055131904,-0.34628276747705,3.82127916886171,0.459517227637201,6.40069385761373,0.072502047857679,0.306300665399521
0.343472107435986,-0.745616775121848,5.99757376183581,3.23369076845585,-0.340630394473433,3.76052561009951,0.518607627751798,5.81683743442348,0.0838502762175399,58.1747999943501
0.619725544630242,-1.10015056484357,5.17236501693683,2.37761771665361,-0.420323462631564,3.36129090726853,0.541119643266388,5.03447464837651,0.0832461610006894,-0.299282765970602
0.650541987159565,-1.54259611586094,3.15545148392011,1.47080665366132,-0.513455118077037,2.90734275562239,0.479082532373492,4.33690170001355,0.125766133933324,2.86000034522095
-0.256981115836446,-1.79557801952606,-2.35171411094016,0.659698429342513,-0.369602571691969,2.56873885183403,0.333348962099645,3.07206178828105,0.155549185560325,2.80666678556199
96.9823149772904,-1.7955780198787,-2.35171411095,-0.115238056371869,127.962254458029,2.31074950932692,0.198070317390542,1.90744619291905,0.175956182699481,2.4802472835535
-1.67280171350256,-1.79557801987958,-2.35171411095,-0.763942816593455,-1.13108351454687,2.03244260698347,0.0665565993546025,0.906907063920654,0.190990897274175,2.09334624029239
17.7054136322879,-1.79557801987963,-2.35171411095,-1.28448402645505,6.38721302876262,1.72021901669724,-0.0390126000832302,-0.0287757998417646,0.212686084711397,1.70981022534234
17.4930857969691,-1.79557801987955,166.130380027599,-1.79120969866865,6.00440817784204,1.37549769263255,102.250686513902,-0.78985857515094,96.6414475759589,1.31905357401748
13.4197285569291,-1.79557801987937,-2.35171411095,-1.7912096986619,4.48875957463487,0.915631316055726,-0.465121562643302,-1.23319682011854,-0.431774252702234,0.853796469360244
8.55457668927536,-1.79557801987912,23.6287504129065,-1.79120969866883,2.7022449142374,0.463611593554101,3.44721026711943,-1.23319682011811,6.46307399167186,0.416831136052155
3.15431056854361,-1.79557801987877,21.558722898839,-1.79120969866854,0.614362773120384,0.0704161795064362,3.23190671101321,-1.23319682011816,6.28332095072433,-0.00795564139380756
-1.67280171345882,-1.7955780198782,-0.443302842065005,-1.7912096986688,-1.13108351451764,-0.186372156894632,2.76669164893602,-1.23319682011881,5.4926851364023,-0.394936711962613
-1.67280171228136,-1.79557801987984,-2.35171411093593,-1.79120969866594,-1.13108351454165,-0.479150287081384,2.29635159297503,-1.23319682011767,4.67097237439976,-0.701554062493577
-1.6728017128295,-1.79557801987983,-2.3517141109483,-1.79120969866882,-1.13108351443559,-0.815761122639173,1.80882233839464,-1.23319682011855,3.80392711380005,-0.9789650926059
-1.67280171345279,-1.79557801987979,-2.35171411094007,-1.79120969866865,-1.13108351427295,-1.08445147382031,1.3203402794233,-1.23319682011646,2.91180341476077,-1.2256973868599
-1.67280171349627,-1.79557801987982,-2.35171411095,-1.79120969866528,-1.13108351454688,-0.927976701965038,0.842457428492448,-1.23319682011883,2.04525207077505,-1.46128353213685
-1.67280171349547,-1.79557801987981,-2.35171411093377,-1.79120969866828,-1.13108351451207,-1.08445147381492,0.400844006479374,-1.23319682011476,1.16381165195054,-1.65397520388685
-1.67280171349664,-1.79557801987983,-2.35171411094979,-1.7912096986359,-1.13108351430786,-1.08445147382178,-0.0478920822339183,-1.2331968201188,0.251098762715026,-1.82977955335305
-1.67280171340009,-1.79557801987953,-2.35171411095,-1.72591918018053,-1.13108351321198,-1.0844514738216,-0.513053900607229,-1.23319682011883,-0.675997572725109,-1.21308164919835
